АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,АИ-92-К4/К5,4.0,2022-05-10,2,152.4
Z313,АИ-92-К4/К5,4.0,2022-05-10,3,73.47
Z313,АИ-92-К4/К5,4.0,2022-05-10,4,27.78
Z313,АИ-92-К4/К5,4.0,2022-05-10,5,47.23
Z313,АИ-92-К4/К5,4.0,2022-05-10,6,66.67
Z313,АИ-92-К4/К5,4.0,2022-05-10,7,105.8
Z313,АИ-92-К4/К5,4.0,2022-05-10,8,51.11
Z313,АИ-92-К4/К5,4.0,2022-05-10,9,63.17
Z313,АИ-92-К4/К5,4.0,2022-05-10,10,319.47
Z313,АИ-92-К4/К5,4.0,2022-05-10,11,426.17
Z313,АИ-92-К4/К5,4.0,2022-05-10,12,341.79
Z313,АИ-92-К4/К5,4.0,2022-05-10,13,344.04
Z313,АИ-92-К4/К5,4.0,2022-05-10,14,378.15
Z313,АИ-92-К4/К5,4.0,2022-05-10,15,550.46
Z313,АИ-92-К4/К5,4.0,2022-05-10,16,1060.8
Z313,АИ-92-К4/К5,4.0,2022-05-10,17,1477.34
Z313,АИ-92-К4/К5,4.0,2022-05-10,18,979.18
Z313,АИ-92-К4/К5,4.0,2022-05-10,19,508.7
Z313,АИ-92-К4/К5,4.0,2022-05-10,20,760.73
Z313,АИ-92-К4/К5,4.0,2022-05-10,21,264.41
Z313,АИ-92-К4/К5,4.0,2022-05-10,22,493.95
Z313,АИ-92-К4/К5,4.0,2022-05-10,23,473.52
Z313,АИ-92-К4/К5,4.0,2022-05-10,24,179.09
Z313,АИ-98-К4/К5,5.0,2022-05-10,1,48.61
Z313,АИ-98-К4/К5,5.0,2022-05-10,11,56.06
Z313,АИ-98-К4/К5,5.0,2022-05-10,12,64.75
Z313,АИ-98-К4/К5,5.0,2022-05-10,14,55.31
Z313,АИ-98-К4/К5,5.0,2022-05-10,16,62.56
Z313,АИ-98-К4/К5,5.0,2022-05-10,17,15.22
Z313,АИ-98-К4/К5,5.0,2022-05-10,18,10.0
Z313,АИ-98-К4/К5,5.0,2022-05-10,19,124.08
Z313,АИ-98-К4/К5,5.0,2022-05-10,20,45.55
Z313,АИ-98-К4/К5,5.0,2022-05-10,21,45.31
Z313,АИ-98-К4/К5,5.0,2022-05-10,22,74.92
Z313,АИ-98-К4/К5,5.0,2022-05-10,23,40.0
Z313,АИ-95-К4/К5,1.0,2022-05-11,1,324.48
Z313,АИ-95-К4/К5,1.0,2022-05-11,2,66.52
Z313,АИ-95-К4/К5,1.0,2022-05-11,3,183.34
Z313,АИ-95-К4/К5,1.0,2022-05-11,4,248.61
Z313,АИ-95-К4/К5,1.0,2022-05-11,6,35.27
Z313,АИ-95-К4/К5,1.0,2022-05-11,7,127.94
Z313,АИ-95-К4/К5,1.0,2022-05-11,8,460.85
Z313,АИ-95-К4/К5,1.0,2022-05-11,9,708.72
Z313,АИ-95-К4/К5,1.0,2022-05-11,10,571.52
Z313,АИ-95-К4/К5,1.0,2022-05-11,11,367.44
Z313,АИ-95-К4/К5,1.0,2022-05-11,12,644.06
Z313,АИ-95-К4/К5,1.0,2022-05-11,13,461.05
Z313,АИ-95-К4/К5,1.0,2022-05-11,14,748.77
Z313,АИ-95-К4/К5,1.0,2022-05-11,15,909.42
Z313,АИ-95-К4/К5,1.0,2022-05-11,16,514.08
Z313,АИ-95-К4/К5,1.0,2022-05-11,17,711.47
Z313,АИ-95-К4/К5,1.0,2022-05-11,18,614.37
Z313,АИ-95-К4/К5,1.0,2022-05-11,19,667.65
Z313,АИ-95-К4/К5,1.0,2022-05-11,20,770.45
Z313,АИ-95-К4/К5,1.0,2022-05-11,21,821.48
Z313,АИ-95-К4/К5,1.0,2022-05-11,22,609.85
Z313,АИ-95-К4/К5,1.0,2022-05-11,23,785.62
Z313,АИ-95-К4/К5,1.0,2022-05-11,24,433.4
Z313,АИ-92-К4/К5,2.0,2022-05-11,1,454.46
Z313,АИ-92-К4/К5,2.0,2022-05-11,2,155.33
Z313,АИ-92-К4/К5,2.0,2022-05-11,3,139.74
Z313,АИ-92-К4/К5,2.0,2022-05-11,4,168.34
Z313,АИ-92-К4/К5,2.0,2022-05-11,5,55.56
Z313,АИ-92-К4/К5,2.0,2022-05-11,6,40.0
Z313,АИ-92-К4/К5,2.0,2022-05-11,7,323.7
Z313,АИ-92-К4/К5,2.0,2022-05-11,8,814.22
Z313,АИ-92-К4/К5,2.0,2022-05-11,9,883.83
Z313,АИ-92-К4/К5,2.0,2022-05-11,10,1138.46
Z313,АИ-92-К4/К5,2.0,2022-05-11,11,1282.06
Z313,АИ-92-К4/К5,2.0,2022-05-11,12,453.81
Z313,АИ-92-К4/К5,2.0,2022-05-11,13,1013.65
Z313,АИ-92-К4/К5,2.0,2022-05-11,14,1224.15
Z313,АИ-92-К4/К5,2.0,2022-05-11,15,1429.63
Z313,АИ-92-К4/К5,2.0,2022-05-11,16,1284.68
Z313,АИ-92-К4/К5,2.0,2022-05-11,17,995.7
Z313,АИ-92-К4/К5,2.0,2022-05-11,18,1221.82
Z313,АИ-92-К4/К5,2.0,2022-05-11,19,1478.11
Z313,АИ-92-К4/К5,2.0,2022-05-11,20,1103.5
Z313,АИ-92-К4/К5,2.0,2022-05-11,21,1346.74
Z313,АИ-92-К4/К5,2.0,2022-05-11,22,1093.63
Z313,АИ-92-К4/К5,2.0,2022-05-11,23,1174.03
Z313,АИ-92-К4/К5,2.0,2022-05-11,24,681.17
Z313,ДТ-К4/К5,3.0,2022-05-11,1,78.67
Z313,ДТ-К4/К5,3.0,2022-05-11,3,60.87
Z313,ДТ-К4/К5,3.0,2022-05-11,6,40.0
Z313,ДТ-К4/К5,3.0,2022-05-11,7,129.47
Z313,ДТ-К4/К5,3.0,2022-05-11,8,177.94
Z313,ДТ-К4/К5,3.0,2022-05-11,9,231.31
Z313,ДТ-К4/К5,3.0,2022-05-11,10,249.01
Z313,ДТ-К4/К5,3.0,2022-05-11,11,332.57
Z313,ДТ-К4/К5,3.0,2022-05-11,12,375.0
Z313,ДТ-К4/К5,3.0,2022-05-11,13,262.39
Z313,ДТ-К4/К5,3.0,2022-05-11,14,99.15
Z313,ДТ-К4/К5,3.0,2022-05-11,15,368.46
Z313,ДТ-К4/К5,3.0,2022-05-11,16,65.22
Z313,ДТ-К4/К5,3.0,2022-05-11,17,22.05
Z313,ДТ-К4/К5,3.0,2022-05-11,18,84.3
Z313,ДТ-К4/К5,3.0,2022-05-11,20,158.91
Z313,ДТ-К4/К5,3.0,2022-05-11,21,396.53
Z313,ДТ-К4/К5,3.0,2022-05-11,22,8.7
Z313,ДТ-К4/К5,3.0,2022-05-11,23,139.63
Z313,АИ-92-К4/К5,4.0,2022-05-11,1,224.11
Z313,АИ-92-К4/К5,4.0,2022-05-11,2,123.35
Z313,АИ-92-К4/К5,4.0,2022-05-11,3,38.89
Z313,АИ-92-К4/К5,4.0,2022-05-11,4,27.78
Z313,АИ-92-К4/К5,4.0,2022-05-11,5,59.45
Z313,АИ-92-К4/К5,4.0,2022-05-11,7,47.79
Z313,АИ-92-К4/К5,4.0,2022-05-11,8,352.86
Z313,АИ-92-К4/К5,4.0,2022-05-11,9,427.54
Z313,АИ-92-К4/К5,4.0,2022-05-11,10,546.43
Z313,АИ-92-К4/К5,4.0,2022-05-11,11,460.79
Z313,АИ-92-К4/К5,4.0,2022-05-11,12,729.4
Z313,АИ-92-К4/К5,4.0,2022-05-11,13,450.13
Z313,АИ-92-К4/К5,4.0,2022-05-11,14,325.14
Z313,АИ-92-К4/К5,4.0,2022-05-11,15,552.16
Z313,АИ-92-К4/К5,4.0,2022-05-11,16,542.6
Z313,АИ-92-К4/К5,4.0,2022-05-11,17,558.87
Z313,АИ-92-К4/К5,4.0,2022-05-11,18,430.32
Z313,АИ-92-К4/К5,4.0,2022-05-11,19,312.28
Z313,АИ-92-К4/К5,4.0,2022-05-11,20,637.33
Z313,АИ-92-К4/К5,4.0,2022-05-11,21,349.01
Z313,АИ-92-К4/К5,4.0,2022-05-11,22,422.1
Z313,АИ-92-К4/К5,4.0,2022-05-11,23,211.82
Z313,АИ-92-К4/К5,4.0,2022-05-11,24,271.7
Z313,АИ-98-К4/К5,5.0,2022-05-11,4,21.74
Z313,АИ-98-К4/К5,5.0,2022-05-11,8,31.75
Z313,АИ-98-К4/К5,5.0,2022-05-11,10,72.69
Z313,АИ-98-К4/К5,5.0,2022-05-11,13,96.31
Z313,АИ-98-К4/К5,5.0,2022-05-11,15,20.0
Z313,АИ-98-К4/К5,5.0,2022-05-11,16,13.05
Z313,АИ-98-К4/К5,5.0,2022-05-11,18,140.85
Z313,АИ-98-К4/К5,5.0,2022-05-11,19,35.0
Z313,АИ-98-К4/К5,5.0,2022-05-11,23,80.62
Z313,АИ-98-К4/К5,5.0,2022-05-11,24,91.32
Z313,АИ-95-К4/К5,1.0,2022-05-12,1,281.23
Z313,АИ-95-К4/К5,1.0,2022-05-12,2,124.58
Z313,АИ-95-К4/К5,1.0,2022-05-12,3,116.34
Z313,АИ-95-К4/К5,1.0,2022-05-12,4,20.0
Z313,АИ-95-К4/К5,1.0,2022-05-12,5,15.0
Z313,АИ-95-К4/К5,1.0,2022-05-12,7,253.7
Z313,АИ-95-К4/К5,1.0,2022-05-12,8,378.1
Z313,АИ-95-К4/К5,1.0,2022-05-12,9,778.8
Z313,АИ-95-К4/К5,1.0,2022-05-12,10,684.91
Z313,АИ-95-К4/К5,1.0,2022-05-12,11,775.19
Z313,АИ-95-К4/К5,1.0,2022-05-12,12,471.88
Z313,АИ-95-К4/К5,1.0,2022-05-12,13,460.68
Z313,АИ-95-К4/К5,1.0,2022-05-12,14,657.23
Z313,АИ-95-К4/К5,1.0,2022-05-12,15,549.47
Z313,АИ-95-К4/К5,1.0,2022-05-12,16,735.5
Z313,АИ-95-К4/К5,1.0,2022-05-12,17,516.63
Z313,АИ-95-К4/К5,1.0,2022-05-12,18,718.48
Z313,АИ-95-К4/К5,1.0,2022-05-12,19,873.93
Z313,АИ-95-К4/К5,1.0,2022-05-12,20,702.32
Z313,АИ-95-К4/К5,1.0,2022-05-12,21,455.17
Z313,АИ-95-К4/К5,1.0,2022-05-12,22,451.59
Z313,АИ-95-К4/К5,1.0,2022-05-12,23,693.18
Z313,АИ-95-К4/К5,1.0,2022-05-12,24,376.06
Z313,АИ-92-К4/К5,2.0,2022-05-12,1,741.95
Z313,АИ-92-К4/К5,2.0,2022-05-12,2,368.52
Z313,АИ-92-К4/К5,2.0,2022-05-12,3,236.25
Z313,АИ-92-К4/К5,2.0,2022-05-12,4,158.95
Z313,АИ-92-К4/К5,2.0,2022-05-12,5,67.11
Z313,АИ-92-К4/К5,2.0,2022-05-12,6,87.67
Z313,АИ-92-К4/К5,2.0,2022-05-12,7,288.41
Z313,АИ-92-К4/К5,2.0,2022-05-12,8,738.97
Z313,АИ-92-К4/К5,2.0,2022-05-12,9,1339.92
Z313,АИ-92-К4/К5,2.0,2022-05-12,10,1315.72
Z313,АИ-92-К4/К5,2.0,2022-05-12,11,1793.49
Z313,АИ-92-К4/К5,2.0,2022-05-12,12,1405.38
Z313,АИ-92-К4/К5,2.0,2022-05-12,13,1474.05
Z313,АИ-92-К4/К5,2.0,2022-05-12,14,1110.17
Z313,АИ-92-К4/К5,2.0,2022-05-12,15,1412.52
Z313,АИ-92-К4/К5,2.0,2022-05-12,16,1177.01
Z313,АИ-92-К4/К5,2.0,2022-05-12,17,1117.57
Z313,АИ-92-К4/К5,2.0,2022-05-12,18,815.13
Z313,АИ-92-К4/К5,2.0,2022-05-12,19,1476.17
Z313,АИ-92-К4/К5,2.0,2022-05-12,20,1223.12
Z313,АИ-92-К4/К5,2.0,2022-05-12,21,1397.41
Z313,АИ-92-К4/К5,2.0,2022-05-12,22,1246.85
Z313,АИ-92-К4/К5,2.0,2022-05-12,23,1048.32
Z313,АИ-92-К4/К5,2.0,2022-05-12,24,810.62
Z313,ДТ-К4/К5,3.0,2022-05-12,1,99.13
Z313,ДТ-К4/К5,3.0,2022-05-12,4,90.08
Z313,ДТ-К4/К5,3.0,2022-05-12,7,32.42
Z313,ДТ-К4/К5,3.0,2022-05-12,8,480.24
Z313,ДТ-К4/К5,3.0,2022-05-12,9,1047.13
Z313,ДТ-К4/К5,3.0,2022-05-12,10,312.43
Z313,ДТ-К4/К5,3.0,2022-05-12,11,752.98
Z313,ДТ-К4/К5,3.0,2022-05-12,12,214.95
Z313,ДТ-К4/К5,3.0,2022-05-12,13,378.96
Z313,ДТ-К4/К5,3.0,2022-05-12,14,333.73
Z313,ДТ-К4/К5,3.0,2022-05-12,15,221.74
Z313,ДТ-К4/К5,3.0,2022-05-12,16,143.25
Z313,ДТ-К4/К5,3.0,2022-05-12,17,288.01
Z313,ДТ-К4/К5,3.0,2022-05-12,18,102.33
Z313,ДТ-К4/К5,3.0,2022-05-12,19,75.57
Z313,ДТ-К4/К5,3.0,2022-05-12,20,322.92
Z313,ДТ-К4/К5,3.0,2022-05-12,22,204.36
Z313,ДТ-К4/К5,3.0,2022-05-12,24,64.63
Z313,АИ-92-К4/К5,4.0,2022-05-12,1,200.38
Z313,АИ-92-К4/К5,4.0,2022-05-12,2,59.21
Z313,АИ-92-К4/К5,4.0,2022-05-12,3,39.45
Z313,АИ-92-К4/К5,4.0,2022-05-12,5,22.22
Z313,АИ-92-К4/К5,4.0,2022-05-12,6,16.67
Z313,АИ-92-К4/К5,4.0,2022-05-12,7,67.47
Z313,АИ-92-К4/К5,4.0,2022-05-12,8,303.5
Z313,АИ-92-К4/К5,4.0,2022-05-12,9,231.43
Z313,АИ-92-К4/К5,4.0,2022-05-12,10,310.18
Z313,АИ-92-К4/К5,4.0,2022-05-12,11,274.73
Z313,АИ-92-К4/К5,4.0,2022-05-12,12,544.06
Z313,АИ-92-К4/К5,4.0,2022-05-12,13,92.28
Z313,АИ-92-К4/К5,4.0,2022-05-12,14,111.82
Z313,АИ-92-К4/К5,4.0,2022-05-12,15,447.07
Z313,АИ-92-К4/К5,4.0,2022-05-12,16,811.71
Z313,АИ-92-К4/К5,4.0,2022-05-12,17,415.92
Z313,АИ-92-К4/К5,4.0,2022-05-12,18,739.42
Z313,АИ-92-К4/К5,4.0,2022-05-12,19,551.8
Z313,АИ-92-К4/К5,4.0,2022-05-12,20,563.31
Z313,АИ-92-К4/К5,4.0,2022-05-12,21,627.67
Z313,АИ-92-К4/К5,4.0,2022-05-12,22,574.42
Z313,АИ-92-К4/К5,4.0,2022-05-12,23,659.42
Z313,АИ-92-К4/К5,4.0,2022-05-12,24,405.19
Z313,АИ-98-К4/К5,5.0,2022-05-12,1,48.0
Z313,АИ-98-К4/К5,5.0,2022-05-12,5,43.48
Z313,АИ-98-К4/К5,5.0,2022-05-12,6,21.74
Z313,АИ-98-К4/К5,5.0,2022-05-12,9,60.88
Z313,АИ-98-К4/К5,5.0,2022-05-12,11,54.65
Z313,АИ-98-К4/К5,5.0,2022-05-12,12,204.92
Z313,АИ-98-К4/К5,5.0,2022-05-12,13,89.3
Z313,АИ-98-К4/К5,5.0,2022-05-12,14,106.96
Z313,АИ-98-К4/К5,5.0,2022-05-12,16,10.05
Z313,АИ-98-К4/К5,5.0,2022-05-12,17,125.22
Z313,АИ-98-К4/К5,5.0,2022-05-12,18,50.02
Z313,АИ-98-К4/К5,5.0,2022-05-12,19,88.85
Z313,АИ-98-К4/К5,5.0,2022-05-12,20,39.13
Z313,АИ-98-К4/К5,5.0,2022-05-12,23,28.7
Z313,АИ-95-К4/К5,1.0,2022-05-13,1,562.97
Z313,АИ-95-К4/К5,1.0,2022-05-13,2,84.58
Z313,АИ-95-К4/К5,1.0,2022-05-13,3,97.31
Z313,АИ-95-К4/К5,1.0,2022-05-13,4,72.38
Z313,АИ-95-К4/К5,1.0,2022-05-13,5,23.61
Z313,АИ-95-К4/К5,1.0,2022-05-13,6,81.12
Z313,АИ-95-К4/К5,1.0,2022-05-13,8,342.59
Z313,АИ-95-К4/К5,1.0,2022-05-13,9,679.23
Z313,АИ-95-К4/К5,1.0,2022-05-13,10,531.52
Z313,АИ-95-К4/К5,1.0,2022-05-13,11,819.57
Z313,АИ-95-К4/К5,1.0,2022-05-13,12,695.16
Z313,АИ-95-К4/К5,1.0,2022-05-13,13,523.49
Z313,АИ-95-К4/К5,1.0,2022-05-13,14,946.67
Z313,АИ-95-К4/К5,1.0,2022-05-13,15,733.82
Z313,АИ-95-К4/К5,1.0,2022-05-13,16,1041.65
Z313,АИ-95-К4/К5,1.0,2022-05-13,17,706.08
Z313,АИ-95-К4/К5,1.0,2022-05-13,18,567.12
Z313,АИ-95-К4/К5,1.0,2022-05-13,19,1083.38
Z313,АИ-95-К4/К5,1.0,2022-05-13,20,1132.9
Z313,АИ-95-К4/К5,1.0,2022-05-13,21,962.81
Z313,АИ-95-К4/К5,1.0,2022-05-13,22,941.61
Z313,АИ-95-К4/К5,1.0,2022-05-13,23,693.04
Z313,АИ-95-К4/К5,1.0,2022-05-13,24,714.65
Z313,АИ-92-К4/К5,2.0,2022-05-13,1,873.88
Z313,АИ-92-К4/К5,2.0,2022-05-13,2,196.7
Z313,АИ-92-К4/К5,2.0,2022-05-13,3,73.5
Z313,АИ-92-К4/К5,2.0,2022-05-13,4,77.78
Z313,АИ-92-К4/К5,2.0,2022-05-13,5,53.89
Z313,АИ-92-К4/К5,2.0,2022-05-13,6,169.73
Z313,АИ-92-К4/К5,2.0,2022-05-13,7,202.79
Z313,АИ-92-К4/К5,2.0,2022-05-13,8,580.79
Z313,АИ-92-К4/К5,2.0,2022-05-13,9,945.79
Z313,АИ-92-К4/К5,2.0,2022-05-13,10,852.02
Z313,АИ-92-К4/К5,2.0,2022-05-13,11,952.15
Z313,АИ-92-К4/К5,2.0,2022-05-13,12,814.03
Z313,АИ-92-К4/К5,2.0,2022-05-13,13,862.32
Z313,АИ-92-К4/К5,2.0,2022-05-13,14,1203.99
Z313,АИ-92-К4/К5,2.0,2022-05-13,15,1000.6
Z313,АИ-92-К4/К5,2.0,2022-05-13,16,1357.17
Z313,АИ-92-К4/К5,2.0,2022-05-13,17,1298.59
Z313,АИ-92-К4/К5,2.0,2022-05-13,18,983.65
Z313,АИ-92-К4/К5,2.0,2022-05-13,19,1137.09
Z313,АИ-92-К4/К5,2.0,2022-05-13,20,1194.49
Z313,АИ-92-К4/К5,2.0,2022-05-13,21,1057.41
Z313,АИ-92-К4/К5,2.0,2022-05-13,22,1153.65
Z313,АИ-92-К4/К5,2.0,2022-05-13,23,1373.96
Z313,АИ-92-К4/К5,2.0,2022-05-13,24,699.07
Z313,ДТ-К4/К5,3.0,2022-05-13,2,50.0
Z313,ДТ-К4/К5,3.0,2022-05-13,5,190.01
Z313,ДТ-К4/К5,3.0,2022-05-13,7,332.07
Z313,ДТ-К4/К5,3.0,2022-05-13,8,260.62
Z313,ДТ-К4/К5,3.0,2022-05-13,9,571.25
Z313,ДТ-К4/К5,3.0,2022-05-13,10,507.79
Z313,ДТ-К4/К5,3.0,2022-05-13,11,463.64
Z313,ДТ-К4/К5,3.0,2022-05-13,12,299.57
Z313,ДТ-К4/К5,3.0,2022-05-13,13,288.6
Z313,ДТ-К4/К5,3.0,2022-05-13,14,30.44
Z313,ДТ-К4/К5,3.0,2022-05-13,15,110.45
Z313,ДТ-К4/К5,3.0,2022-05-13,16,81.36
Z313,ДТ-К4/К5,3.0,2022-05-13,17,40.0
Z313,ДТ-К4/К5,3.0,2022-05-13,18,43.48
Z313,ДТ-К4/К5,3.0,2022-05-13,19,20.0
Z313,ДТ-К4/К5,3.0,2022-05-13,20,76.8
Z313,ДТ-К4/К5,3.0,2022-05-13,21,325.28
Z313,ДТ-К4/К5,3.0,2022-05-13,22,92.61
Z313,ДТ-К4/К5,3.0,2022-05-13,23,127.32
Z313,ДТ-К4/К5,3.0,2022-05-13,24,19.12
Z313,АИ-92-К4/К5,4.0,2022-05-13,1,336.78
Z313,АИ-92-К4/К5,4.0,2022-05-13,2,66.67
Z313,АИ-92-К4/К5,4.0,2022-05-13,3,55.56
Z313,АИ-92-К4/К5,4.0,2022-05-13,4,58.34
Z313,АИ-92-К4/К5,4.0,2022-05-13,5,16.67
Z313,АИ-92-К4/К5,4.0,2022-05-13,6,38.89
Z313,АИ-92-К4/К5,4.0,2022-05-13,7,192.8
Z313,АИ-92-К4/К5,4.0,2022-05-13,8,355.5
Z313,АИ-92-К4/К5,4.0,2022-05-13,9,277.77
Z313,АИ-92-К4/К5,4.0,2022-05-13,10,532.79
Z313,АИ-92-К4/К5,4.0,2022-05-13,11,618.21
Z313,АИ-92-К4/К5,4.0,2022-05-13,12,524.69
Z313,АИ-92-К4/К5,4.0,2022-05-13,13,350.35
Z313,АИ-92-К4/К5,4.0,2022-05-13,14,706.94
Z313,АИ-92-К4/К5,4.0,2022-05-13,15,755.8
Z313,АИ-92-К4/К5,4.0,2022-05-13,16,635.1
Z313,АИ-92-К4/К5,4.0,2022-05-13,17,348.09
Z313,АИ-92-К4/К5,4.0,2022-05-13,18,883.5
Z313,АИ-92-К4/К5,4.0,2022-05-13,19,492.71
Z313,АИ-92-К4/К5,4.0,2022-05-13,20,441.38
Z313,АИ-92-К4/К5,4.0,2022-05-13,21,952.14
Z313,АИ-92-К4/К5,4.0,2022-05-13,22,532.71
Z313,АИ-92-К4/К5,4.0,2022-05-13,23,484.24
Z313,АИ-92-К4/К5,4.0,2022-05-13,24,465.41
Z313,АИ-98-К4/К5,5.0,2022-05-13,6,39.47
Z313,АИ-98-К4/К5,5.0,2022-05-13,10,58.24
Z313,АИ-98-К4/К5,5.0,2022-05-13,11,43.48
Z313,АИ-98-К4/К5,5.0,2022-05-13,14,81.31
Z313,АИ-98-К4/К5,5.0,2022-05-13,15,52.18
Z313,АИ-98-К4/К5,5.0,2022-05-13,16,53.38
Z313,АИ-98-К4/К5,5.0,2022-05-13,18,43.48
Z313,АИ-98-К4/К5,5.0,2022-05-13,19,43.48
Z313,АИ-98-К4/К5,5.0,2022-05-13,21,56.68
Z313,АИ-98-К4/К5,5.0,2022-05-13,22,13.05
Z313,АИ-98-К4/К5,5.0,2022-05-13,23,90.93
Z313,АИ-95-К4/К5,1.0,2022-05-14,1,759.05
Z313,АИ-95-К4/К5,1.0,2022-05-14,2,134.68
Z313,АИ-95-К4/К5,1.0,2022-05-14,3,173.73
Z313,АИ-95-К4/К5,1.0,2022-05-14,4,56.67
Z313,АИ-95-К4/К5,1.0,2022-05-14,5,54.76
Z313,АИ-95-К4/К5,1.0,2022-05-14,7,106.22
Z313,АИ-95-К4/К5,1.0,2022-05-14,8,325.29
Z313,АИ-95-К4/К5,1.0,2022-05-14,9,460.52
Z313,АИ-95-К4/К5,1.0,2022-05-14,10,785.66
Z313,АИ-95-К4/К5,1.0,2022-05-14,11,1021.57
Z313,АИ-95-К4/К5,1.0,2022-05-14,12,716.37
Z313,АИ-95-К4/К5,1.0,2022-05-14,13,928.37
Z313,АИ-95-К4/К5,1.0,2022-05-14,14,889.22
Z313,АИ-95-К4/К5,1.0,2022-05-14,15,1085.56
Z313,АИ-95-К4/К5,1.0,2022-05-14,16,650.95
Z313,АИ-95-К4/К5,1.0,2022-05-14,17,1009.02
Z313,АИ-95-К4/К5,1.0,2022-05-14,18,777.1
Z313,АИ-95-К4/К5,1.0,2022-05-14,19,666.22
Z313,АИ-95-К4/К5,1.0,2022-05-14,20,589.19
Z313,АИ-95-К4/К5,1.0,2022-05-14,21,942.47
Z313,АИ-95-К4/К5,1.0,2022-05-14,22,627.73
Z313,АИ-95-К4/К5,1.0,2022-05-14,23,651.09
Z313,АИ-95-К4/К5,1.0,2022-05-14,24,375.22
Z313,АИ-92-К4/К5,2.0,2022-05-14,1,635.23
Z313,АИ-92-К4/К5,2.0,2022-05-14,2,257.88
Z313,АИ-92-К4/К5,2.0,2022-05-14,3,248.47
Z313,АИ-92-К4/К5,2.0,2022-05-14,4,16.67
Z313,АИ-92-К4/К5,2.0,2022-05-14,5,160.43
Z313,АИ-92-К4/К5,2.0,2022-05-14,6,66.67
Z313,АИ-92-К4/К5,2.0,2022-05-14,7,204.65
Z313,АИ-92-К4/К5,2.0,2022-05-14,8,502.38
Z313,АИ-92-К4/К5,2.0,2022-05-14,9,618.44
Z313,АИ-92-К4/К5,2.0,2022-05-14,10,893.13
Z313,АИ-92-К4/К5,2.0,2022-05-14,11,1153.6
Z313,АИ-92-К4/К5,2.0,2022-05-14,12,1198.38
Z313,АИ-92-К4/К5,2.0,2022-05-14,13,1368.79
Z313,АИ-92-К4/К5,2.0,2022-05-14,14,1560.46
Z313,АИ-92-К4/К5,2.0,2022-05-14,15,1421.17
Z313,АИ-92-К4/К5,2.0,2022-05-14,16,1481.51
Z313,АИ-92-К4/К5,2.0,2022-05-14,17,1207.78
Z313,АИ-92-К4/К5,2.0,2022-05-14,18,1325.01
Z313,АИ-92-К4/К5,2.0,2022-05-14,19,1212.21
Z313,АИ-92-К4/К5,2.0,2022-05-14,20,1541.76
Z313,АИ-92-К4/К5,2.0,2022-05-14,21,945.24
Z313,АИ-92-К4/К5,2.0,2022-05-14,22,744.9
Z313,АИ-92-К4/К5,2.0,2022-05-14,23,960.93
Z313,АИ-92-К4/К5,2.0,2022-05-14,24,1025.77
Z313,ДТ-К4/К5,3.0,2022-05-14,1,148.6
Z313,ДТ-К4/К5,3.0,2022-05-14,4,121.48
Z313,ДТ-К4/К5,3.0,2022-05-14,5,75.0
Z313,ДТ-К4/К5,3.0,2022-05-14,6,240.0
Z313,ДТ-К4/К5,3.0,2022-05-14,7,150.43
Z313,ДТ-К4/К5,3.0,2022-05-14,8,100.0
Z313,ДТ-К4/К5,3.0,2022-05-14,9,630.7
Z313,ДТ-К4/К5,3.0,2022-05-14,10,236.4
Z313,ДТ-К4/К5,3.0,2022-05-14,11,330.65
Z313,ДТ-К4/К5,3.0,2022-05-14,12,218.36
Z313,ДТ-К4/К5,3.0,2022-05-14,13,1321.77
Z313,ДТ-К4/К5,3.0,2022-05-14,14,167.19
Z313,ДТ-К4/К5,3.0,2022-05-14,15,394.25
Z313,ДТ-К4/К5,3.0,2022-05-14,16,100.0
Z313,ДТ-К4/К5,3.0,2022-05-14,17,60.0
Z313,ДТ-К4/К5,3.0,2022-05-14,18,47.83
Z313,ДТ-К4/К5,3.0,2022-05-14,19,288.93
Z313,ДТ-К4/К5,3.0,2022-05-14,20,173.48
Z313,ДТ-К4/К5,3.0,2022-05-14,21,183.89
Z313,ДТ-К4/К5,3.0,2022-05-14,22,153.09
Z313,ДТ-К4/К5,3.0,2022-05-14,23,321.75
Z313,АИ-92-К4/К5,4.0,2022-05-14,1,278.07
Z313,АИ-92-К4/К5,4.0,2022-05-14,2,291.35
Z313,АИ-92-К4/К5,4.0,2022-05-14,3,129.29
Z313,АИ-92-К4/К5,4.0,2022-05-14,4,92.22
Z313,АИ-92-К4/К5,4.0,2022-05-14,5,157.41
Z313,АИ-92-К4/К5,4.0,2022-05-14,6,67.48
Z313,АИ-92-К4/К5,4.0,2022-05-14,7,33.34
Z313,АИ-92-К4/К5,4.0,2022-05-14,8,128.9
Z313,АИ-92-К4/К5,4.0,2022-05-14,9,328.31
Z313,АИ-92-К4/К5,4.0,2022-05-14,10,317.97
Z313,АИ-92-К4/К5,4.0,2022-05-14,11,349.7
Z313,АИ-92-К4/К5,4.0,2022-05-14,12,422.66
Z313,АИ-92-К4/К5,4.0,2022-05-14,13,323.32
Z313,АИ-92-К4/К5,4.0,2022-05-14,14,407.37
Z313,АИ-92-К4/К5,4.0,2022-05-14,15,472.43
Z313,АИ-92-К4/К5,4.0,2022-05-14,16,904.01
Z313,АИ-92-К4/К5,4.0,2022-05-14,17,387.12
