АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО,ds,yhat
Z313,АИ-92-К4/К5,2.0,2022-01-01,1,388.15,2022-01-01 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,2,613.02,2022-01-01 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,3,589.88,2022-01-01 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,4,322.54,2022-01-01 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,5,213.71,2022-01-01 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,6,105.56,2022-01-01 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,7,27.78,2022-01-01 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,8,250.4,2022-01-01 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,9,190.4,2022-01-01 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,10,282.16,2022-01-01 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,11,249.72,2022-01-01 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,12,463.28,2022-01-01 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,13,629.85,2022-01-01 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,14,1314.04,2022-01-01 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,15,1117.98,2022-01-01 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,16,1837.02,2022-01-01 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,17,1668.71,2022-01-01 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,18,1615.5,2022-01-01 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,19,1775.41,2022-01-01 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,20,1416.9,2022-01-01 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,21,944.28,2022-01-01 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,22,1345.13,2022-01-01 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-01,23,1316.48,2022-01-01 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,0,737.64,2022-01-02 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,1,1065.37,2022-01-02 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,2,400.12,2022-01-02 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,3,387.31,2022-01-02 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,4,55.56,2022-01-02 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,16,108.89,2022-01-02 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,17,1467.04,2022-01-02 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,18,1570.21,2022-01-02 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,19,1531.41,2022-01-02 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,20,1507.09,2022-01-02 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,21,1064.73,2022-01-02 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,22,1231.03,2022-01-02 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-02,23,1453.76,2022-01-02 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,0,627.18,2022-01-03 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,1,914.54,2022-01-03 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,2,632.99,2022-01-03 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,3,352.72,2022-01-03 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,4,204.78,2022-01-03 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,5,224.23,2022-01-03 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,6,218.82,2022-01-03 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,7,269.71,2022-01-03 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,8,218.76,2022-01-03 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,9,621.36,2022-01-03 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,10,792.47,2022-01-03 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,11,1567.81,2022-01-03 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,12,1498.06,2022-01-03 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,13,1479.8,2022-01-03 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,14,1853.47,2022-01-03 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,15,1191.53,2022-01-03 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,16,685.75,2022-01-03 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,17,8.34,2022-01-03 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,18,245.25,2022-01-03 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,19,932.96,2022-01-03 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,20,782.31,2022-01-03 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,21,1010.48,2022-01-03 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,22,672.76,2022-01-03 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-03,23,951.13,2022-01-03 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,0,505.0,2022-01-04 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,1,736.15,2022-01-04 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,2,308.91,2022-01-04 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,3,301.84,2022-01-04 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,4,377.21,2022-01-04 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,5,110.64,2022-01-04 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,6,52.78,2022-01-04 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,7,143.18,2022-01-04 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,8,276.46,2022-01-04 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,9,556.69,2022-01-04 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,10,596.56,2022-01-04 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,11,1287.1,2022-01-04 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,12,1641.82,2022-01-04 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,13,1631.36,2022-01-04 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,14,1498.47,2022-01-04 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,15,1924.77,2022-01-04 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,16,2143.52,2022-01-04 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,17,1629.01,2022-01-04 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,18,1667.4,2022-01-04 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,19,1669.77,2022-01-04 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,20,1972.94,2022-01-04 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,21,1205.53,2022-01-04 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,22,1364.33,2022-01-04 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-04,23,1235.37,2022-01-04 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,0,832.0,2022-01-05 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,1,1250.54,2022-01-05 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,2,374.4,2022-01-05 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,3,207.79,2022-01-05 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,4,140.9,2022-01-05 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,5,58.34,2022-01-05 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,6,111.72,2022-01-05 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,7,231.56,2022-01-05 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,8,486.69,2022-01-05 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,9,1170.22,2022-01-05 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,10,985.7,2022-01-05 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,11,937.02,2022-01-05 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,12,640.98,2022-01-05 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,13,830.39,2022-01-05 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,14,952.16,2022-01-05 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,15,1076.49,2022-01-05 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,16,1037.06,2022-01-05 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,17,1123.14,2022-01-05 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,18,1736.72,2022-01-05 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,19,1439.35,2022-01-05 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,20,1447.26,2022-01-05 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,21,1690.97,2022-01-05 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,22,1412.76,2022-01-05 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-05,23,1234.31,2022-01-05 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,0,443.96,2022-01-06 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,1,306.72,2022-01-06 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,2,122.98,2022-01-06 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,3,20.0,2022-01-06 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,4,37.35,2022-01-06 04:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,5,90.84,2022-01-06 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,7,73.49,2022-01-06 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,8,453.57,2022-01-06 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,9,703.87,2022-01-06 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,10,1416.26,2022-01-06 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,11,1625.03,2022-01-06 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,12,1735.45,2022-01-06 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,13,1782.47,2022-01-06 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,14,1280.4,2022-01-06 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,15,1530.55,2022-01-06 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,16,1828.95,2022-01-06 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,17,1358.48,2022-01-06 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,18,1381.78,2022-01-06 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,19,1336.26,2022-01-06 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,20,1086.66,2022-01-06 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,21,658.07,2022-01-06 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,22,751.58,2022-01-06 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-06,23,411.8,2022-01-06 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,0,143.96,2022-01-07 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,1,25.01,2022-01-07 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,2,44.33,2022-01-07 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,3,16.67,2022-01-07 03:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,5,16.67,2022-01-07 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,7,16.67,2022-01-07 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,8,224.78,2022-01-07 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,9,230.51,2022-01-07 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,10,396.94,2022-01-07 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,11,632.01,2022-01-07 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,12,733.96,2022-01-07 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,13,1495.96,2022-01-07 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,14,1267.41,2022-01-07 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,15,967.18,2022-01-07 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,16,1074.26,2022-01-07 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,17,882.96,2022-01-07 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,18,1178.54,2022-01-07 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,19,453.27,2022-01-07 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,20,719.9,2022-01-07 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,21,531.82,2022-01-07 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,22,543.29,2022-01-07 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-07,23,517.53,2022-01-07 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,0,367.38,2022-01-08 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,1,116.12,2022-01-08 01:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,2,120.18,2022-01-08 02:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,5,25.42,2022-01-08 05:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,6,11.11,2022-01-08 06:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,7,98.05,2022-01-08 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,8,95.8,2022-01-08 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,9,279.11,2022-01-08 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,10,357.22,2022-01-08 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,11,307.48,2022-01-08 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,12,615.36,2022-01-08 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,13,754.15,2022-01-08 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,14,860.51,2022-01-08 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,15,816.78,2022-01-08 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,16,1164.46,2022-01-08 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,17,1096.67,2022-01-08 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,18,823.12,2022-01-08 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,19,766.98,2022-01-08 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,20,821.1,2022-01-08 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,21,685.9,2022-01-08 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,22,426.56,2022-01-08 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-08,23,603.13,2022-01-08 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,0,38.89,2022-01-09 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,8,53.33,2022-01-09 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,9,147.56,2022-01-09 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,10,228.22,2022-01-09 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,11,536.42,2022-01-09 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,12,783.76,2022-01-09 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,13,869.33,2022-01-09 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,14,897.24,2022-01-09 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,15,1005.81,2022-01-09 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,16,957.87,2022-01-09 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,17,1453.76,2022-01-09 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,18,1064.05,2022-01-09 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,19,1028.82,2022-01-09 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,20,893.75,2022-01-09 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,21,657.04,2022-01-09 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,22,828.81,2022-01-09 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-09,23,517.91,2022-01-09 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,7,5.56,2022-01-10 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,8,354.24,2022-01-10 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,9,816.42,2022-01-10 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,10,907.88,2022-01-10 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,11,915.32,2022-01-10 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,12,660.81,2022-01-10 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,13,1132.42,2022-01-10 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,14,869.46,2022-01-10 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,15,913.72,2022-01-10 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,16,1051.44,2022-01-10 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,17,1014.51,2022-01-10 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,18,1086.18,2022-01-10 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,19,1092.92,2022-01-10 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,20,1072.11,2022-01-10 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,21,787.54,2022-01-10 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,22,828.85,2022-01-10 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-10,23,390.08,2022-01-10 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,8,386.94,2022-01-11 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,9,650.77,2022-01-11 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,10,835.36,2022-01-11 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,11,1186.12,2022-01-11 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,12,1428.28,2022-01-11 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,13,1020.77,2022-01-11 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,14,1181.9,2022-01-11 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,15,1010.21,2022-01-11 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,16,1146.42,2022-01-11 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,17,1092.58,2022-01-11 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,18,1256.05,2022-01-11 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,19,1142.51,2022-01-11 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,20,1273.01,2022-01-11 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,21,969.28,2022-01-11 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,22,827.71,2022-01-11 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-11,23,486.35,2022-01-11 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,8,394.5,2022-01-12 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,9,671.32,2022-01-12 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,10,888.44,2022-01-12 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,11,927.65,2022-01-12 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,12,1216.52,2022-01-12 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,13,1116.51,2022-01-12 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,14,1043.99,2022-01-12 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,15,1289.99,2022-01-12 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,16,878.92,2022-01-12 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,17,685.37,2022-01-12 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,18,1288.72,2022-01-12 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,19,1056.97,2022-01-12 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,20,875.07,2022-01-12 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,21,1022.15,2022-01-12 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,22,1003.67,2022-01-12 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-12,23,563.29,2022-01-12 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,8,479.64,2022-01-13 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,9,566.89,2022-01-13 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,10,935.97,2022-01-13 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,11,975.85,2022-01-13 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,12,853.71,2022-01-13 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,13,999.13,2022-01-13 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,14,1240.39,2022-01-13 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,15,1170.45,2022-01-13 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,16,1120.41,2022-01-13 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,17,878.58,2022-01-13 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,18,1056.63,2022-01-13 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,19,1286.13,2022-01-13 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,20,1457.65,2022-01-13 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,21,1317.52,2022-01-13 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,22,1121.68,2022-01-13 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-13,23,766.15,2022-01-13 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,0,51.75,2022-01-14 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,7,12.67,2022-01-14 07:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,8,297.54,2022-01-14 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,9,689.62,2022-01-14 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,10,1115.16,2022-01-14 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,11,1442.32,2022-01-14 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,12,1182.72,2022-01-14 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,13,1370.52,2022-01-14 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,14,1233.49,2022-01-14 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,15,1481.26,2022-01-14 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,16,1344.59,2022-01-14 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,17,1420.77,2022-01-14 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,18,1275.69,2022-01-14 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,19,974.54,2022-01-14 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,20,1044.61,2022-01-14 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,21,1187.2,2022-01-14 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,22,804.15,2022-01-14 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-14,23,583.98,2022-01-14 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,8,248.22,2022-01-15 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,9,451.3,2022-01-15 09:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,10,816.88,2022-01-15 10:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,11,1083.98,2022-01-15 11:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,12,877.47,2022-01-15 12:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,13,1153.66,2022-01-15 13:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,14,975.25,2022-01-15 14:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,15,1401.16,2022-01-15 15:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,16,1636.55,2022-01-15 16:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,17,1388.83,2022-01-15 17:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,18,1473.72,2022-01-15 18:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,19,1390.2,2022-01-15 19:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,20,1503.07,2022-01-15 20:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,21,806.12,2022-01-15 21:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,22,1177.96,2022-01-15 22:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-15,23,576.88,2022-01-15 23:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-16,0,66.67,2022-01-16 00:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-16,8,352.89,2022-01-16 08:00:00,
Z313,АИ-92-К4/К5,2.0,2022-01-16,9,505.09,2022-01-16 09:00:00,
